subject,label,scenario,repetition,path
sub7,ADLs,SQ,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\ADLs\HXE_SQ_trial3.xlsx
sub7,Falls,CS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_CS_trial3.xlsx
sub7,Falls,CS,4,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_CS_trial4.xlsx
sub7,Falls,CS,5,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_CS_trial5.xlsx
sub7,Falls,HB,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_HB_trial1.xlsx
sub7,Falls,HB,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_HB_trial3.xlsx
sub7,Falls,HB,4,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_HB_trial4.xlsx
sub7,Falls,ITDS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_ITDS_trial1.xlsx
sub7,Falls,ITDS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_ITDS_trial2.xlsx
sub7,Falls,ITDS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_ITDS_trial3.xlsx
sub7,Falls,ITRS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_ITRS_trial1.xlsx
sub7,Falls,ITRS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_ITRS_trial2.xlsx
sub7,Falls,ITRS,4,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_ITRS_trial4.xlsx
sub7,Falls,LCC,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_LCC_trial1.xlsx
sub7,Falls,LCC,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_LCC_trial2.xlsx
sub7,Falls,LCC,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_LCC_trial3.xlsx
sub7,Falls,slip,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_slip_trial1.xlsx
sub7,Falls,slip,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_slip_trial2.xlsx
sub7,Falls,slip,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_slip_trial3.xlsx
sub7,Falls,trip,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_trip_trial1.xlsx
sub7,Falls,trip,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_trip_trial3.xlsx
sub7,Falls,trip,4,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Falls\HXE_trip_trial4.xlsx
sub7,Near_Falls,CS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Near_Falls\HXE_CS_trial1.xlsx
sub7,Near_Falls,CS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Near_Falls\HXE_CS_trial2.xlsx
sub7,Near_Falls,CS,6,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Near_Falls\HXE_CS_trial6.xlsx
sub7,Near_Falls,HB,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Near_Falls\HXE_HB_trial2.xlsx
sub7,Near_Falls,HB,5,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Near_Falls\HXE_HB_trial5.xlsx
sub7,Near_Falls,HB,6,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Near_Falls\HXE_HB_trial6.xlsx
sub7,Near_Falls,ITRS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Near_Falls\HXE_ITRS_trial3.xlsx
sub7,Near_Falls,ITRS,6,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Near_Falls\HXE_ITRS_trial6.xlsx
sub7,Near_Falls,ITRS,7,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Near_Falls\HXE_ITRS_trial7.xlsx
sub7,Near_Falls,slip,4,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Near_Falls\HXE_slip_trial4.xlsx
sub7,Near_Falls,slip,5,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Near_Falls\HXE_slip_trial5.xlsx
sub7,Near_Falls,slip,6,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Near_Falls\HXE_slip_trial6.xlsx
sub7,Near_Falls,trip,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Near_Falls\HXE_trip_trial2.xlsx
sub7,Near_Falls,trip,5,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Near_Falls\HXE_trip_trial5.xlsx
sub7,Near_Falls,trip,6,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub7\Near_Falls\HXE_trip_trial6.xlsx
sub8,ADLs,AS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_AS_trial1.xlsx
sub8,ADLs,AS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_AS_trial2.xlsx
sub8,ADLs,AS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_AS_trial3.xlsx
sub8,ADLs,DSL,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_DSL_trial1.xlsx
sub8,ADLs,DSL,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_DSL_trial2.xlsx
sub8,ADLs,DSL,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_DSL_trial3.xlsx
sub8,ADLs,DSS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_DSS_trial1.xlsx
sub8,ADLs,DSS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_DSS_trial2.xlsx
sub8,ADLs,DSS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_DSS_trial3.xlsx
sub8,ADLs,DS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_DS_trial1.xlsx
sub8,ADLs,DS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_DS_trial2.xlsx
sub8,ADLs,DS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_DS_trial3.xlsx
sub8,ADLs,NW,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_NW_trial1.xlsx
sub8,ADLs,NW,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_NW_trial2.xlsx
sub8,ADLs,NW,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_NW_trial3.xlsx
sub8,ADLs,POG,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_POG_trial1.xlsx
sub8,ADLs,POG,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_POG_trial2.xlsx
sub8,ADLs,POG,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_POG_trial3.xlsx
sub8,ADLs,RSS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_RSS_trial1.xlsx
sub8,ADLs,RSS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_RSS_trial2.xlsx
sub8,ADLs,RSS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_RSS_trial3.xlsx
sub8,ADLs,SQ,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_SQ_trial1.xlsx
sub8,ADLs,SQ,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_SQ_trial2.xlsx
sub8,ADLs,SQ,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\ADLs\RXV_SQ_trial3.xlsx
sub8,Falls,CS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_CS_trial1.xlsx
sub8,Falls,CS,4,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_CS_trial4.xlsx
sub8,Falls,CS,6,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_CS_trial6.xlsx
sub8,Falls,HB,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_HB_trial2.xlsx
sub8,Falls,HB,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_HB_trial3.xlsx
sub8,Falls,HB,5,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_HB_trial5.xlsx
sub8,Falls,ITDS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_ITDS_trial1.xlsx
sub8,Falls,ITDS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_ITDS_trial2.xlsx
sub8,Falls,ITDS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_ITDS_trial3.xlsx
sub8,Falls,ITRS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_ITRS_trial1.xlsx
sub8,Falls,ITRS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_ITRS_trial3.xlsx
sub8,Falls,ITRS,4,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_ITRS_trial4.xlsx
sub8,Falls,LCC,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_LCC_trial1.xlsx
sub8,Falls,LCC,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_LCC_trial2.xlsx
sub8,Falls,LCC,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_LCC_trial3.xlsx
sub8,Falls,slip,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_slip_trial1.xlsx
sub8,Falls,slip,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_slip_trial2.xlsx
sub8,Falls,slip,6,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_slip_trial6.xlsx
sub8,Falls,trip,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_trip_trial1.xlsx
sub8,Falls,trip,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_trip_trial3.xlsx
sub8,Falls,trip,6,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Falls\RXV_trip_trial6.xlsx
sub8,Near_Falls,CS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Near_Falls\RXV_CS_trial2.xlsx
sub8,Near_Falls,CS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Near_Falls\RXV_CS_trial3.xlsx
sub8,Near_Falls,CS,5,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Near_Falls\RXV_CS_trial5.xlsx
sub8,Near_Falls,HB,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Near_Falls\RXV_HB_trial1.xlsx
sub8,Near_Falls,HB,4,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Near_Falls\RXV_HB_trial4.xlsx
sub8,Near_Falls,HB,6,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Near_Falls\RXV_HB_trial6.xlsx
sub8,Near_Falls,ITRS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Near_Falls\RXV_ITRS_trial2.xlsx
sub8,Near_Falls,ITRS,5,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Near_Falls\RXV_ITRS_trial5.xlsx
sub8,Near_Falls,ITRS,6,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Near_Falls\RXV_ITRS_trial6.xlsx
sub8,Near_Falls,slip,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Near_Falls\RXV_slip_trial3.xlsx
sub8,Near_Falls,slip,4,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Near_Falls\RXV_slip_trial4.xlsx
sub8,Near_Falls,slip,5,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Near_Falls\RXV_slip_trial5.xlsx
sub8,Near_Falls,trip,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Near_Falls\RXV_trip_trial2.xlsx
sub8,Near_Falls,trip,4,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Near_Falls\RXV_trip_trial4.xlsx
sub8,Near_Falls,trip,5,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub8\Near_Falls\RXV_trip_trial5.xlsx
sub9,ADLs,AS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_AS_trial1.xlsx
sub9,ADLs,AS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_AS_trial2.xlsx
sub9,ADLs,AS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_AS_trial3.xlsx
sub9,ADLs,DSL,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_DSL_trial1.xlsx
sub9,ADLs,DSL,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_DSL_trial2.xlsx
sub9,ADLs,DSL,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_DSL_trial3.xlsx
sub9,ADLs,DSS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_DSS_trial1.xlsx
sub9,ADLs,DSS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_DSS_trial2.xlsx
sub9,ADLs,DSS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_DSS_trial3.xlsx
sub9,ADLs,DS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_DS_trial1.xlsx
sub9,ADLs,DS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_DS_trial2.xlsx
sub9,ADLs,DS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_DS_trial3.xlsx
sub9,ADLs,NW,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_NW_trial1.xlsx
sub9,ADLs,NW,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_NW_trial2.xlsx
sub9,ADLs,NW,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_NW_trial3.xlsx
sub9,ADLs,POG,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_POG_trial1.xlsx
sub9,ADLs,POG,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_POG_trial2.xlsx
sub9,ADLs,POG,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_POG_trial3.xlsx
sub9,ADLs,RSS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_RSS_trial1.xlsx
sub9,ADLs,RSS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_RSS_trial2.xlsx
sub9,ADLs,RSS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_RSS_trial3.xlsx
sub9,ADLs,SQ,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_SQ_trial1.xlsx
sub9,ADLs,SQ,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_SQ_trial2.xlsx
sub9,ADLs,SQ,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\ADLs\SXT_SQ_trial3.xlsx
sub9,Falls,CS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_CS_trial1.xlsx
sub9,Falls,CS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_CS_trial2.xlsx
sub9,Falls,CS,4,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_CS_trial4.xlsx
sub9,Falls,HB,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_HB_trial2.xlsx
sub9,Falls,HB,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_HB_trial3.xlsx
sub9,Falls,HB,6,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_HB_trial6.xlsx
sub9,Falls,ITDS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_ITDS_trial1.xlsx
sub9,Falls,ITDS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_ITDS_trial2.xlsx
sub9,Falls,ITDS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_ITDS_trial3.xlsx
sub9,Falls,ITRS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_ITRS_trial1.xlsx
sub9,Falls,ITRS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_ITRS_trial2.xlsx
sub9,Falls,ITRS,4,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_ITRS_trial4.xlsx
sub9,Falls,LCC,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_LCC_trial1.xlsx
sub9,Falls,LCC,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_LCC_trial2.xlsx
sub9,Falls,LCC,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_LCC_trial3.xlsx
sub9,Falls,slip,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_slip_trial1.xlsx
sub9,Falls,slip,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_slip_trial2.xlsx
sub9,Falls,slip,4,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_slip_trial4.xlsx
sub9,Falls,trip,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_trip_trial1.xlsx
sub9,Falls,trip,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_trip_trial2.xlsx
sub9,Falls,trip,4,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Falls\SXT_trip_trial4.xlsx
sub9,Near_Falls,CS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Near_Falls\SXT_CS_trial3.xlsx
sub9,Near_Falls,CS,5,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Near_Falls\SXT_CS_trial5.xlsx
sub9,Near_Falls,CS,6,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Near_Falls\SXT_CS_trial6.xlsx
sub9,Near_Falls,HB,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Near_Falls\SXT_HB_trial1.xlsx
sub9,Near_Falls,HB,4,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Near_Falls\SXT_HB_trial4.xlsx
sub9,Near_Falls,HB,5,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Near_Falls\SXT_HB_trial5.xlsx
sub9,Near_Falls,ITRS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Near_Falls\SXT_ITRS_trial3.xlsx
sub9,Near_Falls,ITRS,5,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Near_Falls\SXT_ITRS_trial5.xlsx
sub9,Near_Falls,ITRS,6,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Near_Falls\SXT_ITRS_trial6.xlsx
sub9,Near_Falls,slip,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Near_Falls\SXT_slip_trial3.xlsx
sub9,Near_Falls,slip,5,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Near_Falls\SXT_slip_trial5.xlsx
sub9,Near_Falls,slip,6,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Near_Falls\SXT_slip_trial6.xlsx
sub9,Near_Falls,trip,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Near_Falls\SXT_trip_trial3.xlsx
sub9,Near_Falls,trip,5,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Near_Falls\SXT_trip_trial5.xlsx
sub9,Near_Falls,trip,6,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub9\Near_Falls\SXT_trip_trial6.xlsx
sub10,ADLs,AS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_AS_trial1.xlsx
sub10,ADLs,AS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_AS_trial2.xlsx
sub10,ADLs,AS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_AS_trial3.xlsx
sub10,ADLs,DSL,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_DSL_trial1.xlsx
sub10,ADLs,DSL,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_DSL_trial2.xlsx
sub10,ADLs,DSL,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_DSL_trial3.xlsx
sub10,ADLs,DSS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_DSS_trial1.xlsx
sub10,ADLs,DSS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_DSS_trial2.xlsx
sub10,ADLs,DSS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_DSS_trial3.xlsx
sub10,ADLs,DS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_DS_trial1.xlsx
sub10,ADLs,DS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_DS_trial2.xlsx
sub10,ADLs,DS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_DS_trial3.xlsx
sub10,ADLs,NW,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_NW_trial1.xlsx
sub10,ADLs,NW,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_NW_trial2.xlsx
sub10,ADLs,NW,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_NW_trial3.xlsx
sub10,ADLs,POG,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_POG_trial1.xlsx
sub10,ADLs,POG,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_POG_trial2.xlsx
sub10,ADLs,POG,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_POG_trial3.xlsx
sub10,ADLs,RSS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_RSS_trial1.xlsx
sub10,ADLs,RSS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_RSS_trial2.xlsx
sub10,ADLs,RSS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_RSS_trial3.xlsx
sub10,ADLs,SQ,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_SQ_trial1.xlsx
sub10,ADLs,SQ,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_SQ_trial2.xlsx
sub10,ADLs,SQ,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\ADLs\VXM_SQ_trial3.xlsx
sub10,Falls,CS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\Falls\VXM_CS_trial2.xlsx
sub10,Falls,CS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\Falls\VXM_CS_trial3.xlsx
sub10,Falls,CS,4,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\Falls\VXM_CS_trial4.xlsx
sub10,Falls,HB,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\Falls\VXM_HB_trial2.xlsx
sub10,Falls,HB,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\Falls\VXM_HB_trial3.xlsx
sub10,Falls,HB,5,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\Falls\VXM_HB_trial5.xlsx
sub10,Falls,ITDS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\Falls\VXM_ITDS_trial1.xlsx
sub10,Falls,ITDS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\Falls\VXM_ITDS_trial2.xlsx
sub10,Falls,ITDS,3,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\Falls\VXM_ITDS_trial3.xlsx
sub10,Falls,ITRS,1,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\Falls\VXM_ITRS_trial1.xlsx
sub10,Falls,ITRS,2,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\Falls\VXM_ITRS_trial2.xlsx
sub10,Falls,ITRS,4,D:\00-FLagship Project\SFU-IMU Dataset\IMU Dataset\sub10\Falls\VXM_ITRS_trial4.xlsx
